hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_file,permits_2025_res,permits_2025_nr,permits_2025_total,permit_overlay_source,permit_fill_note
PB5345,Green River Flat CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PB5346,Junction Valley CWMU,Male Only,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,pronghorn buck.xlsx,,,,,
PD1000,"Box Elder, Snowville",Antlerless,Pronghorn,Any Legal Weapon,General Season,Nov 08 2025 - Dec 07 2025,36,4,40,pronghorn doe.xlsx,72,8,80,hunt_join_2025.1.csv,
PD1012,"Box Elder, Promontory",Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,18,2,20,pronghorn doe.xlsx,22,3,25,hunt_join_2025.1.csv,
PD1017,"Box Elder, West",Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,31,4,35,pronghorn doe.xlsx,49,6,55,hunt_join_2025.1.csv,
PD1031,Westlake CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1033,"San Rafael, Poison Springs Bench",Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 04 2025 - Oct 26 2025,13,2,15,pronghorn doe.xlsx,13,2,15,hunt_join_2025.1.csv,
PD1034,"Fillmore, Oak Creek South",Antlerless,Pronghorn,Any Legal Weapon,General Season,Aug 01 2025 - Aug 13 2025,27,3,30,pronghorn doe.xlsx,27,3,30,hunt_join_2025.1.csv,
PD1035,"Fillmore, Oak Creek South",Antlerless,Pronghorn,Any Legal Weapon,General Season,Nov 01 2025 - Nov 29 2025,27,3,30,pronghorn doe.xlsx,27,3,30,hunt_join_2025.1.csv,
PD1043,"Nine Mile, Anthro-Pleasant Valley",Antlerless,Pronghorn,Any Legal Weapon,General Season,Aug 01 2025 - Aug 16 2025,9,1,10,pronghorn doe.xlsx,9,1,10,hunt_join_2025.1.csv,
PD1044,Vernal-Ouray Valley,Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 04 2025 - Oct 16 2025,4,1,5,pronghorn doe.xlsx,9,1,10,hunt_join_2025.1.csv,
PD1047,Antelope Creek CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1048,The Rose of Snowville CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1049,Zane CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1050,Cottonwood Ridge CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1051,Pahvant Ensign CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1052,Heist CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1053,Green River Flat CWMU,Antlerless,Pronghorn,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,0,0,0,pronghorn doe.xlsx,,,,,
PD1054,Parker Mtn,Antlerless,Pronghorn,Archery,General Season,Aug 30 2025 - Sep 12 2025,27,3,30,pronghorn doe.xlsx,27,3,30,hunt_join_2025.1.csv,
PD1055,Parker Mtn,Antlerless,Pronghorn,Muzzleloader,General Season,Oct 29 2025 - Nov 08 2025,31,4,35,pronghorn doe.xlsx,31,4,35,hunt_join_2025.1.csv,
PD1056,Parker Mtn,Antlerless,Pronghorn,Any Legal Weapon,General Season,Dec 13 2025 - Dec 21 2025,36,4,40,pronghorn doe.xlsx,36,4,40,hunt_join_2025.1.csv,
PD1057,"Parker Mtn, Highlands",Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 08 2025 - Oct 16 2025,27,3,30,pronghorn doe.xlsx,31,4,35,hunt_join_2025.1.csv,
PD1058,"Parker Mtn, Highlands",Antlerless,Pronghorn,Any Legal Weapon,General Season,Nov 22 2025 - Nov 30 2025,36,4,40,pronghorn doe.xlsx,36,4,40,hunt_join_2025.1.csv,
PD1059,"Parker Mtn, Plains",Antlerless,Pronghorn,Any Legal Weapon,General Season,Oct 08 2025 - Oct 16 2025,31,4,35,pronghorn doe.xlsx,27,3,30,hunt_join_2025.1.csv,
PD1060,"Parker Mtn, Plains",Antlerless,Pronghorn,Any Legal Weapon,General Season,Nov 22 2025 - Nov 30 2025,36,4,40,pronghorn doe.xlsx,36,4,40,hunt_join_2025.1.csv,
RE1000,"Box Elder, Newfoundland Mtn",Antlerless,Rocky Mountain Bighorn Sheep,Any Legal Weapon,General Season,Sep 08 2025 - Sep 16 2025,4,1,5,rocky mtn sheep ewe.xlsx,4,1,5,hunt_join_2025.1.csv,
RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Statewide,"Sept 1 - Dec 31, 2026",,,,rocky mtn. sheep.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
RS1000,Antelope Island Conservation,Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,"Nov 11, 2026 - Nov 18, 2026",,,,rocky mtn. sheep.csv,,,,,No numeric permit count found in the provided sources.
RS1001,"Book Cliffs, South",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",,,,rocky mtn. sheep.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
RS1003,"Box Elder, Newfoundland Mtn",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Oct 25 - Dec 31, 2025",,,,rocky mtn. sheep.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
RS1006,"Nine Mile, Gray Canyon",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Conservation,"Nov 1 - Dec 31, 2025",,,,rocky mtn. sheep.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
RS6700,Antelope Island,Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Nov 9 2026 - Nov 16 2026,2,0,2,rocky mtn. sheep.xlsx,1,0,1,hunt_join_2025.1.csv,
RS6701,"Book Cliffs, South",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,5,1,6,rocky mtn. sheep.xlsx,5,1,6,hunt_join_2025.1.csv,
RS6703,"Box Elder, Newfoundland Mtn",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,rocky mtn. sheep.xlsx,4,0,4,hunt_join_2025.1.csv,
RS6704,"Box Elder, Newfoundland Mtn",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Nov 13 2026,3,1,4,rocky mtn. sheep.xlsx,3,1,4,hunt_join_2025.1.csv,
RS6708,"North Slope, Three Corners",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,2,0,2,rocky mtn. sheep.xlsx,3,0,3,hunt_join_2025.1.csv,
RS6709,"North Slope, Summit/West Daggett",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Sept 14 2026 - Nov 30 2026,3,0,3,rocky mtn. sheep.xlsx,4,0,4,hunt_join_2025.1.csv,
RS6712,"Nine Mile, Gray Canyon",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,2,6,rocky mtn. sheep.xlsx,4,2,6,hunt_join_2025.1.csv,
RS6713,"Nine Mile, Jack Creek",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,4,0,4,rocky mtn. sheep.xlsx,4,0,4,hunt_join_2025.1.csv,
RS6720,"Fillmore, Oak Creek",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,rocky mtn. sheep.xlsx,4,0,4,hunt_join_2025.1.csv,
RS6721,"Oquirrh-Stansbury, West",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,rocky mtn. sheep.xlsx,3,0,3,hunt_join_2025.1.csv,
RS6722,"Box Elder, Newfoundland Mtn",Male Only,Rocky Mountain Bighorn Sheep,Archery,Once-in-a-lifetime,Nov 14 2026 - Dec 06 2026,2,0,2,rocky mtn. sheep.xlsx,2,0,2,hunt_join_2025.1.csv,
RS6724,"Wasatch Mtns, West",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,rocky mtn. sheep.xlsx,2,0,2,hunt_join_2025.1.csv,
RS6725,Nebo,Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,2,0,2,rocky mtn. sheep.xlsx,2,0,2,hunt_join_2025.1.csv,
RS6726,"Fillmore, Oak Creek",Male Only,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Oct 24 2026 - Nov 13 2026,3,1,4,rocky mtn. sheep.xlsx,4,1,5,hunt_join_2025.1.csv,
RS6727,"Fillmore, Oak Creek",Male Only,Rocky Mountain Bighorn Sheep,Archery,Once-in-a-lifetime,Nov 14 2026 - Dec 06 2026,2,0,2,rocky mtn. sheep.xlsx,2,0,2,hunt_join_2025.1.csv,
TK0001,Turkey - Statewide Permit,Male Only,Turkey,Any Legal Weapon,Statewide,"Apr 1 - May 31, 2026",,,,Turkey Bearded.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
TK1000,Statewide,Male Only,Turkey,Any Legal Weapon,Spring General Season,"May 4 - 31, 2026 | YOUTH ONLY: May 1 - 3, 2026",,,,Turkey Bearded.csv,,,,,No numeric permit count found in the provided sources.
TK1003,Central Area,Male Only,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,600,Turkey Bearded.xlsx,,,,,
TK1004,Northeastern Area,Male Only,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,Turkey Bearded.xlsx,,,,,
TK1005,Northern Area,Male Only,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,500,Turkey Bearded.xlsx,,,,,
TK1006,Southeastern Area,Male Only,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,250,Turkey Bearded.xlsx,,,,,
TK1007,Southern Area,Male Only,Turkey,Any Legal Weapon,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,542,Turkey Bearded.xlsx,,,,,
TK1012,Central Area,Male Only,Turkey,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,Turkey Bearded.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
TK1013,Northeastern Area,Male Only,Turkey,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,Turkey Bearded.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
TK1014,Northern Area,Male Only,Turkey,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,Turkey Bearded.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
TK1015,Southeastern Area,Male Only,Turkey,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,Turkey Bearded.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
TK1016,Southern Area,Male Only,Turkey,Any Legal Weapon,Conservation,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,Turkey Bearded.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
TK1018,Pahvant Ensign CWMU,Male Only,Turkey,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,,,6,Turkey Bearded.xlsx,,,,,
TK1019,Southeastern Region - Select areas only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,Turkey  Either Sex.xlsx,,,,,
TK1021,East Zion CWMU,Male Only,Turkey,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,,,4,Turkey Bearded.xlsx,,,,,
TK1022,Southern Region - Select areas only,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,Turkey  Either Sex.xlsx,,,,,
